"year","lower","central","upper"
1.5,3.99844430724556e-10,6.15133988600437e-10,8.30423546476319e-10
1.55,4.13172270200225e-10,6.35637980718668e-10,8.58103691237112e-10
1.6,4.26500373860308e-10,6.56142379267e-10,8.85784384673691e-10
1.65,4.39829270073632e-10,6.76647997105631e-10,9.13466724137631e-10
1.7,4.53156845364888e-10,6.97151582793762e-10,9.41146320222637e-10
1.75,4.66485213209384e-10,7.17656387772194e-10,9.68827562335003e-10
1.8,4.79813316869467e-10,7.38160786320525e-10,9.96508255771583e-10
1.85,4.9314142052955e-10,7.58665184868856e-10,1.02418894920816e-09
1.9,5.06469524189633e-10,7.79169583417187e-10,1.05186964264474e-09
1.95,5.19797627849716e-10,7.99673981965518e-10,1.07955033608132e-09
2,5.33125995694213e-10,8.2017878694395e-10,1.10723157819369e-09
2.05,5.46454099354295e-10,8.40683185492281e-10,1.13491227163027e-09
2.1,5.59782203014378e-10,8.61187584040612e-10,1.16259296506685e-09
2.15,5.73110306674461e-10,8.81691982588943e-10,1.19027365850343e-09
2.2,5.86438674518958e-10,9.02196787567375e-10,1.21795490061579e-09
2.25,5.99766513994627e-10,9.22700779685606e-10,1.24563504537658e-09
2.3,6.13094881839124e-10,9.43205584664037e-10,1.27331628748895e-09
2.35,6.26422985499207e-10,9.63709983212368e-10,1.30099698092553e-09
2.4,6.39751353343703e-10,9.842147881908e-10,1.3286782230379e-09
2.45,6.53079457003786e-10,1.00471918673913e-09,1.35635891647448e-09
2.5,6.66407560663869e-10,1.02522358528746e-09,1.38403960991106e-09
2.55,6.79735664323952e-10,1.04572798383579e-09,1.41172030334764e-09
2.6,6.93064032168448e-10,1.06623278881422e-09,1.43940154546e-09
2.65,7.06392135828531e-10,1.08673718736256e-09,1.46708223889658e-09
2.7,7.19719975304201e-10,1.10724117948079e-09,1.49476238365737e-09
2.75,7.33048343148697e-10,1.12774598445922e-09,1.52244362576974e-09
2.8,7.46376710993194e-10,1.14825078943765e-09,1.55012486788211e-09
2.85,7.59704814653277e-10,1.16875518798598e-09,1.57780556131869e-09
2.9,7.7303291831336e-10,1.18925958653431e-09,1.60548625475527e-09
2.95,7.86361021973442e-10,1.20976398508264e-09,1.63316694819184e-09
3,7.99689125633526e-10,1.23026838363097e-09,1.66084764162842e-09
3.05,8.13017229293608e-10,1.25077278217931e-09,1.688528335065e-09
3.1,8.26345597138105e-10,1.27127758715774e-09,1.71620957717737e-09
3.15,8.39673700798188e-10,1.29178198570607e-09,1.74389027061395e-09
3.2,8.53001804458271e-10,1.3122863842544e-09,1.77157096405053e-09
3.25,0.00112057354505514,0.00172392766116766,0.00232728177728018
3.3,0.00222892309729305,0.00342904952467883,0.00462917595206461
3.35,0.00332519715781914,0.00511559404957972,0.00690599094134029
3.4,0.00440954104733096,0.00678378480207117,0.00915802855681139
3.45,0.00548209780342111,0.00843384183594937,0.0113855858684776
3.5,0.00654300822381313,0.0100659817591213,0.0135889552944295
3.55,0.0075924109085486,0.0116804177985069,0.0157684246884652
3.6,0.00863044230116581,0.0132773598633895,0.0179242774256133
3.65,0.00965723672889355,0.0148570146072516,0.0200567924856097
3.7,0.0106729264418881,0.0164195854881379,0.0221662445343878
3.75,0.0116776416515401,0.0179652728275886,0.024252904003637
3.8,0.0126715105678773,0.0194942738681799,0.0263170371684825
3.85,0.0136546594360879,0.021006782829714,0.0283589062233401
3.9,0.0146272125721879,0.02250299096409,0.0303787693559921
3.95,0.0155892923978585,0.0239830866088996,0.0323768808199406
4,0.01654101947447,0.0254472552397699,0.0343534910050697
4.05,0.0174825125363245,0.0268956795215054,0.0363088465066864
4.1,0.0184138885231214,0.0283285393580344,0.0382431901929475
4.15,0.0193352626116907,0.0297460119412281,0.0401567612707655
4.2,0.020246748246989,0.0311482717985857,0.0420497953501824
4.25,0.0211484571723911,0.0325354908398365,0.043922524507282
4.3,0.0220404994592996,0.0339078384024923,0.0457751773456849
4.35,0.0229229835360738,0.0352654812963517,0.0476079790566297
4.4,0.0237960162163125,0.0366085838470127,0.049421151477713
4.45,0.0246597027265012,0.0379373079384051,0.051214913150309
4.5,0.0255141467330366,0.0392518130543659,0.0529894793756952
4.55,0.0263594503686491,0.0405522563192891,0.054745062269929
4.6,0.0271957142582363,0.0418387925378681,0.0564818708174999
4.65,0.0280230375441258,0.0431115742339618,0.0582001109237979
4.7,0.0288415179107763,0.0443707516885947,0.0598999854664132
4.75,0.0296512516089364,0.0456164729771239,0.0615816943453114
4.8,0.0304523334792711,0.0468488840055869,0.0632454345319027
4.85,0.0312448569754711,0.0480681285462541,0.0648914001170371
4.9,0.0320289141868601,0.0492743482724078,0.0665197823579555
4.95,0.0328045958605031,0.050467682792355,0.0681307697242069
5,0.0335719914228418,0.0516482696827121,0.0697245479425824
5.05,0.0343311890008581,0.0528162445209628,0.0713013000410675
5.1,0.0350822754427811,0.0539717409173152,0.0728612063918494
5.15,0.0358253363383473,0.0551148905458704,0.0744044447533935
5.2,0.0365604560386273,0.0562458231751246,0.0759311903116219
5.25,0.0372877176754281,0.0573646666978185,0.0774416157202089
5.3,0.0380072031802785,0.0584715471601443,0.0789358911400102
5.35,0.038718993303012,0.0595665887903355,0.080414184277659
5.4,0.0394231676299537,0.0606499140266449,0.0818766604233361
5.45,0.0401198046017214,0.0617216435447314,0.0833234824877414
5.5,0.0408089815306506,0.0627818962844666,0.0847548110382827
5.55,0.0414907746178508,0.0638307894761755,0.0861708043345001
5.6,0.0421652589699024,0.0648684386663223,0.0875716183627422
5.65,0.0428325086152021,0.0658949577426583,0.0889574068701144
5.7,0.0434925965199665,0.0669104589588408,0.0903283213977152
5.75,0.0441455946038996,0.067915052958538,0.0916845113131764
5.8,0.0447915737555322,0.0689088487990263,0.0930261238425204
5.85,0.0454306038472408,0.0698919539742969,0.094353304101353
5.9,0.0460627537499558,0.0708644744376827,0.0956661951254096
5.95,0.0466880913475597,0.0718265146240092,0.0969649379004588
6,0.0473066835509904,0.0727781774712919,0.0982496713915934
6.05,0.0479185963120464,0.073719564441974,0.0995205325719016
6.1,0.0485238946369131,0.074650775543736,0.100777656450559
6.15,0.0491226425994012,0.0755719093498623,0.102021176100323
6.2,0.0497149033539171,0.0764830630191948,0.103251222684473
6.25,0.0503007391481619,0.0773843323156702,0.104467925483178
6.3,0.05088021133557,0.0782758116274551,0.10567141191934
6.35,0.0514533803874906,0.0791575939856871,0.106861807583884
6.4,0.0520203059051167,0.0800297710828265,0.108039236260536
6.45,0.0525810466311708,0.0808924332906341,0.109203819950097
6.5,0.05313799446292,0.0817492603835247,0.110360526304129
6.55,0.0536911649002405,0.0826002762070243,0.111509387513808
6.6,0.0542405736117906,0.0834455048663188,0.112650436120847
6.65,0.0547862364270781,0.0842849707140499,0.113783705001022
6.7,0.0553281693287284,0.0851186983384208,0.114909227348113
6.75,0.0558663884449577,0.0859467125516166,0.116027036658276
6.8,0.0564009100422414,0.0867690383785248,0.117137166714808
6.85,0.0569317505181794,0.0875857010457591,0.118239651573339
6.9,0.0574589263945455,0.0883967259709666,0.119334525547388
6.95,0.0579824543105199,0.0892021387524162,0.120421823194313
7,0.0585023510161035,0.0900019651588672,0.121501579301631
7.05,0.0590186333657053,0.0907962311197037,0.122573828873702
7.1,0.0595313183118978,0.0915849627153278,0.123638607118758
7.15,0.0600404228993435,0.092368186167816,0.124695949436289
7.2,0.0605459642588772,0.093145927831815,0.125745891404753
7.25,0.0610479596017512,0.0939182141856886,0.126788468769626
7.3,0.0615464262140318,0.0946850718228969,0.127823717431762
7.35,0.0620413814511492,0.0954465274436116,0.128851673436074
7.4,0.0625328427325883,0.0962026078465486,0.129872372960509
7.45,0.0630208275367285,0.0969533399210286,0.130885852305329
7.5,0.0635053533958208,0.0976987506392508,0.131892147882681
7.55,0.0639864378910994,0.098438867048771,0.132891296206443
7.6,0.0644640986480263,0.0991737162651874,0.133883333882348
7.65,0.0649383533316682,0.0999033254650265,0.134868297598385
7.7,0.0654092196421966,0.100627721878822,0.135846224115447
7.75,0.0658767153105098,0.101346932784378,0.136817150258246
7.8,0.0663408580939793,0.102060985500226,0.137781112906473
7.85,0.0668016657723086,0.102769907379255,0.138738148986201
7.9,0.0672591561435104,0.103473725802519,0.139688295461528
7.95,0.0677133470199872,0.104172468173213,0.140631589326439
8,0.0681642562247307,0.10486616191082,0.141568067596908
8.05,0.0686119015876192,0.105554834445418,0.142497767303217
8.1,0.0690563009418211,0.106238513212148,0.143420725482475
8.15,0.0694974721202967,0.10691722564583,0.144336979171363
8.2,0.0699354329524007,0.107590999175737,0.145246565399073
8.25,0.0703702012605767,0.10825986122051,0.146149521180442
8.3,0.0708017948571491,0.108923839183221,0.147045883509293
8.35,0.0712302315411995,0.109582960446571,0.147935689351943
8.4,0.0716555290955389,0.110237252368229,0.148818975640918
8.45,0.0720777052837573,0.110886742276292,0.149695779268826
8.5,0.0724967778473653,0.111531457464892,0.150566137082418
8.55,0.0729127645030112,0.11217142518991,0.151430085876809
8.6,0.0733256829397826,0.112806672664828,0.152287662389874
8.65,0.0737355508165797,0.113437227056686,0.153138903296793
8.7,0.0741423857595716,0.11406311548217,0.153983845204768
8.75,0.074546205359719,0.114684365003799,0.154822524647879
8.8,0.0749470271703724,0.115301002626233,0.155654978082093
8.85,0.07534486870494,0.115913055292681,0.156481241880422
8.9,0.075739747434622,0.11652054988142,0.157301352328219
8.95,0.0761316807862133,0.117123513202412,0.158115345618612
9,0.0765206861399674,0.117721971994018,0.158923257848069
9.05,0.0769067808275254,0.118315952919811,0.159725125012097
9.1,0.0772899821299085,0.11890548256549,0.160520983001072
9.15,0.0776703072755619,0.119490587435869,0.161310867596177
9.2,0.078047773438467,0.120071293951973,0.162094814465479
9.25,0.0784223977363004,0.120647628448205,0.16287285916011
9.3,0.0787941972286562,0.121219617169614,0.163645037110571
9.35,0.0791631889153133,0.121787286269225,0.164411383623136
9.4,0.0795293897345626,0.122350661805468,0.165171933876374
9.45,0.0798928165615777,0.122909769739674,0.165926722917771
9.5,0.0802534862068396,0.123464635933646,0.166675785660453
9.55,0.0806114154146083,0.124015286147312,0.167419156880015
9.6,0.0809666208614373,0.124561746036436,0.168156871211434
9.65,0.0813191191547401,0.125104041150416,0.168888963146092
9.7,0.0816689268313911,0.125642196930131,0.169615467028871
9.75,0.0820160647071746,0.126176245399277,0.17033642609138
9.8,0.0823605534202186,0.126706218308237,0.171051883196256
9.85,0.0827024134330199,0.127232147137198,0.171761880841376
9.9,0.0830416650344242,0.127754063099195,0.172466461163967
9.95,0.0833783283415757,0.128271997143114,0.173165665944653
10,0.0837124233018292,0.128785979956629,0.173859536611429
10.05,0.0840439696946268,0.129296041969092,0.174548114243558
10.1,0.0843729871333453,0.129802213354377,0.175231439575408
10.15,0.0846994950671061,0.130304524033658,0.175909553000209
10.2,0.0850235127825545,0.130803003678153,0.176582494573751
10.25,0.0853450594056117,0.131297681711816,0.177250304018021
10.3,0.085664153903191,0.13178858731398,0.177913020724768
10.35,0.0859808150848875,0.13227574942195,0.178570683759012
10.4,0.0862950616046392,0.132759196733566,0.179223331862494
10.45,0.0866069119623575,0.133238957709709,0.179871003457061
10.5,0.0869163845055334,0.13371506057677,0.180513736648006
10.55,0.0872234974308126,0.134187533329073,0.181151569227334
10.6,0.0875282687855505,0.134656403731273,0.181784538676996
10.65,0.0878307164693336,0.135121699320688,0.182412682172043
10.7,0.0881308582354841,0.135583447409622,0.18303603658376
10.75,0.0884287116925332,0.136041675087624,0.183654638482715
10.8,0.0887242943056753,0.136496409223732,0.184268524141789
10.85,0.0890176233981959,0.136947676468665,0.184877729539133
10.9,0.0893087161528785,0.137395503256989,0.185482290361099
10.95,0.0895975896133875,0.137839915809245,0.186082242005102
11,0.0898842606856317,0.138280940134046,0.186677619582461
11.05,0.0901687461391056,0.138718602030142,0.187268457921178
11.1,0.0904510626082061,0.139152927088442,0.187854791568678
11.15,0.0907312265935359,0.139583940694023,0.18843665479451
11.2,0.0910092544631816,0.140011668028095,0.189014081593008
11.25,0.0912851624539741,0.140436134069939,0.189587105685903
11.3,0.0915589666727306,0.140857363598818,0.190155760524906
11.35,0.0918306830974758,0.141275381195859,0.190720079294243
11.4,0.0921003275786498,0.141690211245907,0.191280094913164
11.45,0.0923679158402902,0.142101877939344,0.191835840038397
11.5,0.0926334634812051,0.142510405273896,0.192387347066587
11.55,0.092896985976123,0.142915817056401,0.192934648136679
11.6,0.0931584986768306,0.143318136904559,0.193477775132287
11.65,0.0934180168132893,0.14371738824865,0.19401675968401
11.7,0.0936755554947409,0.144113594333234,0.194551633171727
11.75,0.0939311297107929,0.144506778218823,0.195082426726854
11.8,0.0941847543324926,0.144896962783532,0.195609171234571
11.85,0.0944364441133826,0.145284170724701,0.19613189733602
11.9,0.0946862136905441,0.145668424560504,0.196650635430464
11.95,0.0949340775856253,0.146049746631528,0.197165415677431
12,0.0951800502058536,0.146428159102332,0.19767626799881
12.05,0.0954241458450381,0.146803683962987,0.198183222080936
12.1,0.0956663786845525,0.147176343030591,0.198686307376629
12.15,0.095906762794312,0.14754615795077,0.199185553107229
12.2,0.0961453121337307,0.147913150199152,0.199680988264574
12.25,0.0963820405526693,0.148277341082824,0.200172641612979
12.3,0.0966169617923706,0.148638751741771,0.200660541691171
12.35,0.0968500894863814,0.148997403150295,0.20114471681421
12.4,0.0970814371614622,0.149353316118417,0.201625195075371
12.45,0.0973110182384861,0.149706511293253,0.202102004348019
12.5,0.0975388460333254,0.150057009160384,0.202575172287443
12.55,0.0977649337577275,0.150404830045205,0.203044726332682
12.6,0.0979892945201781,0.150749994114244,0.20351069370831
12.65,0.098211941326755,0.151092521376486,0.203973101426217
12.7,0.0984328870819688,0.15143243168466,0.20443197628735
12.75,0.0986521445895985,0.151769744736524,0.20488734488345
12.8,0.0988697265535078,0.152104480076128,0.205339233598748
12.85,0.0990856455784588,0.152436657095055,0.205787668611651
12.9,0.0992999141709124,0.152766295033663,0.206232675896413
12.95,0.0995125447398196,0.153093412982294,0.206674281224768
13,0.0997235496048915,0.153418029894003,0.207112510183114
13.05,0.099932940997149,0.153740164585399,0.207547388173649
13.1,0.100140731059474,0.154059835737496,0.207978940415519
13.15,0.100346931847156,0.154377061896555,0.208407191945953
13.2,0.100551555328441,0.154691861474921,0.208832167621401
13.25,0.100754613385076,0.15500425275187,0.209253892118664
13.3,0.100956117812851,0.15531425387444,0.20967238993603
13.35,0.101156080322149,0.155621882858273,0.210087685394397
13.4,0.101354512538479,0.155927157588439,0.210499802638399
13.45,0.101551426003022,0.156230095820276,0.21090876563753
13.5,0.101746832173168,0.156530715180213,0.211314598187259
13.55,0.101940742423049,0.156829033166595,0.211717323910142
13.6,0.10213316804408,0.15712506715051,0.212116966256941
13.65,0.102324120245487,0.157418834376605,0.212513548507724
13.7,0.102513610154842,0.157710351963908,0.212907093772974
13.75,0.10270164881859,0.157999636906637,0.213297624994684
13.8,0.10288824720258,0.158286706075019,0.213685164947458
13.85,0.103073416192587,0.158571576216092,0.214069736239597
13.9,0.103257166594836,0.158854263954514,0.214451361314193
13.95,0.103439509136527,0.159134785793367,0.214830062450207
14,0.103620454466353,0.159413158114955,0.215205861763557
14.05,0.103800013155018,0.159689397181599,0.21557878120818
14.1,0.10397819569575,0.159963519136432,0.215948842577115
14.15,0.104155012504818,0.16023554000419,0.216316067503562
14.2,0.104330473922043,0.160505475691995,0.216680477461948
14.25,0.104504590211303,0.160773341990143,0.217042093768983
14.3,0.104677371561045,0.161039154572877,0.217400937584708
14.35,0.104848828084787,0.16130292899917,0.217757029913553
14.4,0.10501896982162,0.161564680713494,0.218110391605369
14.45,0.105187806736707,0.16182442504659,0.218461043356473
14.5,0.105355348721785,0.162082177216233,0.218809005710682
14.55,0.105521605595657,0.162337952327999,0.21915429906034
14.6,0.105686587104685,0.162591765376012,0.21949694364734
14.65,0.105850302923281,0.162843631243714,0.219836959564147
14.7,0.106012762654396,0.163093564704601,0.220174366754807
14.75,0.106173975830005,0.163341580422984,0.220509185015963
14.8,0.10633395191159,0.16358769295472,0.220841433997851
14.85,0.106492700290625,0.163831916747966,0.221171133205306
14.9,0.106650230289047,0.164074266143899,0.221498301998752
14.95,0.106806551159738,0.164314755377463,0.221822959595188
15,0.106961672086997,0.164553398578089,0.22214512506918
15.05,0.10711560218701,0.164790209770419,0.222464817353828
15.1,0.107268350508322,0.165025202875038,0.222782055241754
15.15,0.107419926032297,0.165258391709174,0.223096857386052
15.2,0.107570337673586,0.165489789987427,0.223409242301268
15.25,0.107719594280591,0.165719411322468,0.223719228364345
15.3,0.107867704635914,0.165947269225748,0.224026833815582
15.35,0.108014677456824,0.166173377108201,0.224332076759579
15.4,0.108160521395702,0.166397748280941,0.224634975166181
15.45,0.108305245040496,0.166620395955952,0.224935546871409
15.5,0.108448856915169,0.166841333246783,0.225233809578398
15.55,0.108591365480145,0.167060573169232,0.225529780858318
15.6,0.108732779132751,0.167278128642025,0.225823478151299
15.65,0.108873106207658,0.167494012487499,0.22611491876734
15.7,0.109012354977321,0.167708237432274,0.226404119887227
15.75,0.109150533652412,0.167920816107922,0.226691098563431
15.8,0.109287650382256,0.168131761051632,0.226975871721009
15.85,0.109423713255257,0.16834108470688,0.227258456158503
15.9,0.109558730299332,0.168548799424078,0.227538868548823
15.95,0.109692709482332,0.168754917461232,0.227817125440132
16,0.109825658712465,0.168959450984596,0.228093243256726
16.05,0.10995758583872,0.169162412069312,0.228367238299904
16.1,0.110088498651279,0.169363812700059,0.228639126748838
16.15,0.110218404881937,0.169563664771686,0.228908924661434
16.2,0.110347312204514,0.169761980089853,0.229176647975191
16.25,0.110475228235273,0.169958770371673,0.229442312508074
16.3,0.110602160533345,0.170154047246366,0.229705933959387
16.35,0.110728116601143,0.170347822255893,0.229967527910644
16.4,0.110853103884774,0.170540106855593,0.230227109826413
16.45,0.110977129774452,0.170730912414819,0.230484695055185
16.5,0.111100201604906,0.170920250217559,0.230740298830212
16.55,0.111222326655781,0.171108131463064,0.230993936270347
16.6,0.111343512152046,0.171294567266466,0.231245622380886
16.65,0.111463765264386,0.171479568659386,0.231495372054386
16.7,0.111583093109606,0.171663146590553,0.2317432000715
16.75,0.111701502751018,0.171845311926404,0.231989121101789
16.8,0.111819001198839,0.172026075451686,0.232233149704533
16.85,0.11193559541057,0.172205447870054,0.232475300329538
16.9,0.11205129229139,0.172383439804663,0.232715587317936
16.95,0.112166098694534,0.172560061798759,0.232954024902984
17,0.112280021421674,0.17273532431626,0.233190627210847
17.05,0.112393067223296,0.17290923774234,0.233425408261385
17.1,0.112505242799077,0.173081812384004,0.233658381968932
17.15,0.112616554798254,0.173253058470661,0.233889562143068
17.2,0.112727009819996,0.173422986154691,0.234118962489385
17.25,0.112836614413769,0.17359160551201,0.23434659661025
17.3,0.112945375079701,0.173758926542632,0.234572478005564
17.35,0.113053298268944,0.173924959171226,0.234796620073508
17.4,0.113160390384034,0.174089713247665,0.235019036111295
17.45,0.113266657779246,0.174253198547576,0.235239739315906
17.5,0.11337210676095,0.174415424772889,0.235458742784829
17.55,0.113476743587959,0.174576401552373,0.235676059516788
17.6,0.113580574471884,0.174736138442176,0.235891702412468
17.65,0.113683605577478,0.174894644926358,0.236105684275238
17.7,0.113785843022977,0.175051930417417,0.236318017811858
17.75,0.113887292880447,0.175208004256825,0.236528715633203
17.8,0.113987961176123,0.175362875715538,0.236737790254954
17.85,0.114087853890743,0.175516553994525,0.236945254098307
17.9,0.114186976959883,0.175669048225274,0.237151119490664
17.95,0.114285336274294,0.175820367470311,0.237355398666328
18,0.114382937680227,0.175970520723705,0.237558103767182
18.05,0.114479786979763,0.176119516911569,0.237759246843375
18.1,0.114575889931139,0.176267364892567,0.237958839853995
18.15,0.114671252249068,0.176414073458405,0.238156894667742
18.2,0.114765879605063,0.176559651334327,0.238353423063591
18.25,0.114859777627757,0.176704107179609,0.23854843673146
18.3,0.114952951903214,0.176847449588036,0.238741947272859
18.35,0.115045407975245,0.176989687088397,0.238933966201548
18.4,0.115137151345725,0.177130828144954,0.239124504944183
18.45,0.115228187474896,0.177270881157927,0.239313574840958
18.5,0.115318521781675,0.17740985446396,0.239501187146245
18.55,0.115408159643967,0.177547756336598,0.239687353029229
18.6,0.115497106398955,0.177684594986745,0.239872083574535
18.65,0.115585367343415,0.177820378563134,0.240055389782854
18.7,0.115672947734004,0.177955115152783,0.240237282571563
18.75,0.115759852787563,0.178088812781455,0.240417772775348
18.8,0.115846087681408,0.178221479414104,0.2405968711468
18.85,0.115931657553627,0.178353122955336,0.240774588357044
18.9,0.116016567503364,0.178483751249842,0.24095093499632
18.95,0.116100822591114,0.178613372082857,0.241125921574601
19,0.116184427839002,0.178741993180589,0.241299558522176
19.05,0.116267388231077,0.17886962221066,0.241471856190244
19.1,0.116349708713584,0.178996266782541,0.241642824851499
19.15,0.116431394195252,0.179121934447983,0.241812474700714
19.2,0.116512449547568,0.179246632701445,0.241980815855321
19.25,0.116592879605055,0.179370368980516,0.242147858355977
19.3,0.116672689165546,0.179493150666344,0.242313612167142
19.35,0.116751882990455,0.179614985084047,0.242478087177638
19.4,0.116830465805051,0.179735879503134,0.242641293201218
19.45,0.116908442298722,0.179855841137918,0.242803239977114
19.5,0.116985817125244,0.179974877147922,0.2429639371706
19.55,0.117062594903046,0.180092994638291,0.243123394373536
19.6,0.117138780215471,0.180210200660192,0.243281621104914
19.65,0.117214377611039,0.180326502211221,0.243438626811404
19.7,0.117289391603705,0.180441906235796,0.243594420867887
19.75,0.117363826673116,0.180556419625555,0.243749012577994
19.8,0.117437687264867,0.180670049219749,0.243902411174632
19.85,0.117510977790753,0.180782801805632,0.244054625820511
19.9,0.117583702629025,0.18089468411885,0.244205665608674
19.95,0.117655866124634,0.18100570284382,0.244355539563005
20,0.117727472589485,0.181115864614119,0.244504256638754
20.05,0.117798526302678,0.181225176012861,0.244651825723044
20.1,0.117869031510757,0.181333643573067,0.244798255635377
20.15,0.117938992427952,0.181441273778051,0.244943555128149
20.2,0.118008413236418,0.181548073061777,0.245087732887137
20.25,0.118077298086477,0.181654047809241,0.245230797532005
20.3,0.118145651096853,0.181759204356824,0.245372757616796
20.35,0.118213476354912,0.181863548992667,0.245513621630423
20.4,0.118280777916892,0.181967087957021,0.24565339799715
20.45,0.11834755980814,0.182069827442614,0.245792095077087
20.5,0.118413826023338,0.182171773594997,0.245929721166656
20.55,0.118479580526738,0.182272932512907,0.246066284499077
20.6,0.118544827252383,0.18237331024861,0.246201793244836
20.65,0.118609570104341,0.18247291280825,0.246336255512159
20.7,0.118673812956921,0.182571746152196,0.246469679347471
20.75,0.118737559654903,0.182669816195385,0.246602072735866
20.8,0.118800814013755,0.182767128807659,0.246733443601563
20.85,0.118863579819854,0.182863689814106,0.246863799808359
20.9,0.118925860830702,0.182959504995395,0.246993149160088
20.95,0.118987660775147,0.183054580088108,0.247121499401069
21,0.119048983353593,0.183148920785069,0.247248858216545
21.05,0.119109832238216,0.183242532735678,0.24737523323314
21.1,0.119170211073175,0.183335421546228,0.247500632019281
21.15,0.119230123474822,0.183427592780237,0.247625062085653
21.2,0.11928957303191,0.183519051958764,0.247748530885618
21.25,0.119348563305805,0.183609804560729,0.247871045815653
21.3,0.119407097830684,0.18369985602323,0.247992614215776
21.35,0.119465180113743,0.183789211741854,0.248113243369965
21.4,0.119522813635404,0.183877877070997,0.24823294050659
21.45,0.119580001849507,0.183965857324163,0.24835171279882
21.5,0.119636748183518,0.184053157774279,0.24846956736504
21.55,0.119693056038723,0.184139783653997,0.248586511269271
21.6,0.119748928790426,0.184225740155997,0.248702551521568
21.65,0.119804369788145,0.184311032433289,0.248817695078433
21.7,0.119859382355806,0.18439566559951,0.248931948843215
21.75,0.119913969791933,0.184479644729223,0.249045319666512
21.8,0.119968135369844,0.184562974858205,0.249157814346565
21.85,0.120021882337835,0.184645660983745,0.249269439629655
21.9,0.120075213919375,0.184727708064935,0.249380202210496
21.95,0.120128133313288,0.184809121022952,0.249490108732616
22,0.120180643693938,0.184889904741345,0.249599165788751
22.05,0.12023274821142,0.184970064066322,0.249707379921224
22.1,0.120284449991737,0.185049603807031,0.249814757622325
22.15,0.120335752136979,0.185128528735833,0.249921305334687
22.2,0.120386657725515,0.185206843588591,0.250027029451666
22.25,0.120437169812159,0.185284553064932,0.250131936317705
22.3,0.120487291428355,0.185361661828533,0.250236032228711
22.35,0.120537025582351,0.185438174507381,0.250339323432411
22.4,0.120586375259376,0.185514095694052,0.250441816128728
22.45,0.12063534342181,0.185589429945971,0.250543516470131
22.5,0.120683933009362,0.185664181785682,0.250644430562003
22.55,0.120732146939235,0.18573835570111,0.250744564462986
22.6,0.120779988106301,0.185811956145822,0.250843924185343
22.65,0.120827459383269,0.185884987539287,0.250942515695305
22.7,0.120874563620848,0.185957454267133,0.251040344913418
22.75,0.12092130364792,0.186029360681406,0.251137417714891
22.8,0.1209676822717,0.186100711100817,0.251233739929935
22.85,0.121013702277902,0.186171509811003,0.251329317344105
22.9,0.121059366430902,0.186241761064772,0.251424155698642
22.95,0.121104677473896,0.186311469082347,0.251518260690799
23,0.121149638129066,0.186380638051626,0.251611637974186
23.05,0.121194251097733,0.186449272128409,0.251704293159085
23.1,0.12123851906052,0.186517375436656,0.251796231812791
23.15,0.121282444677506,0.186584952068721,0.251887459459936
23.2,0.121326030588381,0.186652006085592,0.251977981582802
23.25,0.121369279412602,0.186718541517127,0.252067803621652
23.3,0.121412193749547,0.186784562362296,0.252156930975046
23.35,0.121454776178662,0.186850072589407,0.252245369000153
23.4,0.121497029259619,0.186915076136344,0.252333123013069
23.45,0.121538955532464,0.186979576910796,0.252420198289129
23.5,0.12158055751776,0.187043578790484,0.252506600063207
23.55,0.121621837716742,0.187107085623389,0.252592333530036
23.6,0.121662798611462,0.187170101227982,0.252677403844503
23.65,0.121703442664929,0.187232629393442,0.252761816121955
23.7,0.121743772321263,0.18729467387988,0.252845575438497
23.75,0.121783790005827,0.187356238418558,0.252928686831289
23.8,0.121823498125381,0.187417326712114,0.253011155298847
23.85,0.121862899068213,0.187477942434772,0.253092985801331
23.9,0.121901995204287,0.187538089232562,0.253174183260836
23.95,0.121940788885377,0.18759777072353,0.253254752561684
24,0.121979282445207,0.187656990497958,0.253334698550709
24.05,0.122017478199588,0.187715752118565,0.253414026037543
24.1,0.122055378446556,0.187774059120726,0.253492739794896
24.15,0.122092985466501,0.187831915012669,0.253570844558838
24.2,0.12213030152231,0.187889323275695,0.253648345029081
24.25,0.122167328859491,0.18794628736437,0.253725245869248
24.3,0.122204069706312,0.188002810706732,0.253801551707152
24.35,0.122240526273929,0.188058896704499,0.253877267135069
24.4,0.122276700756515,0.18811454873326,0.253952396710006
24.45,0.122312595331391,0.188169770142679,0.254026944953966
24.5,0.122348212159155,0.18822456425669,0.254100916354224
24.55,0.122383553383807,0.188278934373694,0.254174315363581
24.6,0.122418621132876,0.188332883766754,0.254247146400632
24.65,0.122453417517545,0.188386415683784,0.254319413850023
24.7,0.122487944632778,0.188439533347746,0.254391122062713
24.75,0.122522204557439,0.188492239956833,0.254462275356227
24.8,0.122556199354419,0.188544538684666,0.254532878014913
24.85,0.122589931070754,0.188596432680472,0.254602934290191
24.9,0.122623401737747,0.188647925069278,0.254672448400808
24.95,0.122656613371089,0.188699018952088,0.254741424533087
25,0.122689567970977,0.188749717406071,0.254809866841166
25.05,0.122722267522232,0.188800023484744,0.254877779447256
25.1,0.122754713994414,0.188849940218143,0.254945166441872
25.15,0.122786909341944,0.188899470613013,0.255012031884083
25.2,0.122818855504213,0.18894861765298,0.255078379801746
25.25,0.1228505544057,0.188997384298724,0.255144214191748
25.3,0.122882007956086,0.189045773488164,0.255209539020241
25.35,0.122913218050365,0.189093788136619,0.255274358222873
25.4,0.122944186568956,0.189141431136991,0.255338675705027
